"","interactions","mean.similarity","mean.expected.value","mean.query.length","mean.mismatches","mean.gaps","mean.bitscore","log.interactions","log.length","log.bitscore","cluster"
"NR_024448.2",11,94.1972727272727,2.72727273636364e-41,488.818181818182,14.9090909090909,0.363636363636364,844.636363636364,2.39789527279837,6.19199060401131,6.73890619584294,10
"NR_024494.1",11,97.6845454545455,1.81818181818182e-32,289.636363636364,3.63636363636364,0.181818181818182,542.636363636364,2.39789527279837,5.66862621767162,6.29643941537028,12
"NR_024595.3",11,91.1636363636364,1.82547279092727e-31,422.727272727273,15.1818181818182,0.272727272727273,701.454545454545,2.39789527279837,6.04672722578303,6.55315610122725,9
"NR_026786.1",11,95.1781818181818,4.54545454553645e-32,734.272727272727,7.09090909090909,1.81818181818182,1327.09090909091,2.39789527279837,6.59888052264393,7.19074453921321,10
"NR_026914.1",11,87.6681818181818,3.13636363637273e-31,369.909090909091,19.8181818181818,0.0909090909090909,567.272727272727,2.39789527279837,5.91325727520332,6.3408401885651,9
"NR_027026.1",11,97.6254545454546,1.81854545727273e-54,448,2.54545454545455,0.727272727272727,825.454545454545,2.39789527279837,6.10479323241498,6.71593419879697,12
"NR_027039.1",11,90.4818181818182,4.5509272745473e-32,367,19.5454545454545,0,561.727272727273,2.39789527279837,5.90536184805457,6.33101645226261,4
"NR_027378.1",11,90.9518181818182,4.228e-33,859,30.8181818181818,0.818181818181818,1386.09090909091,2.39789527279837,6.75576892198425,7.23424276857354,10
"NR_029420.1",11,87.4663636363636,1.09090909090927e-31,507,56.7272727272727,1.72727272727273,507.818181818182,2.39789527279837,6.22851100359118,6.23012347370675,4
"NR_036693.2",11,95.5609090909091,1.81818181818182e-37,663,19,0.545454545454545,1133.45454545455,2.39789527279837,6.49677499018586,7.03302536808886,10
"NR_038118.1",11,90.9190909090909,4.63654545454545e-32,486.909090909091,12.1818181818182,0,829.363636363636,2.39789527279837,6.18807743401269,6.7206587035471,4
"NR_038220.1",11,98.6254545454546,5.46190027272727e-35,322.272727272727,1.09090909090909,0.0909090909090909,628.909090909091,2.39789527279837,5.77539816616786,6.44398671669874,12
"NR_039996.1",11,86.6972727272727,1.18209545454545e-33,514.909090909091,36.4545454545455,1,694.909090909091,2.39789527279837,6.24399036257519,6.54378103256179,10
"NR_045004.1",11,88.0490909090909,6.36363636363636e-33,478.363636363636,42.3636363636364,1.90909090909091,552.545454545455,2.39789527279837,6.17037118880187,6.31453570067837,10
"NR_046107.1",11,85.9445454545454,5.54545455181818e-33,611.545454545455,40.0909090909091,1.18181818181818,858.909090909091,2.39789527279837,6.41598928522724,6.75566308507883,10
"NR_077225.1",11,92.0836363636364,5.94390909090909e-32,297.181818181818,9.09090909090909,0,507,2.39789527279837,5.69434413392584,6.22851100359118,4
"NR_103455.1",11,91.4472727272727,6.37190910409091e-41,341.090909090909,13.1818181818182,1.54545454545455,531.818181818182,2.39789527279837,5.83214903732774,6.27630166742753,10
"NR_103772.1",11,99.69,2.18181818454545e-38,232.181818181818,0.545454545454545,0,455.909090909091,2.39789527279837,5.44752076379411,6.12229342759767,12
"NR_109929.1",11,99.0445454545455,2.73636363636364e-34,518.363636363636,4.18181818181818,0.363636363636364,945.545454545455,2.39789527279837,6.25067699667425,6.85176196155476,12
"NR_110084.1",11,92.0736363636364,7.62727272727273e-32,299.454545454545,10,0.272727272727273,498.272727272727,2.39789527279837,5.70196263793922,6.21114757224775,4
"NR_110676.1",11,94.0754545454545,8.19154836363636e-32,422.454545454545,7.09090909090909,0.363636363636364,740.363636363636,2.39789527279837,6.04608185628661,6.60714146599193,4
"NR_110752.1",11,97.4372727272727,1.63636363636364e-33,546.636363636364,13.4545454545455,0.0909090909090909,956.363636363636,2.39789527279837,6.3037837982412,6.86313821349333,12
"NR_110759.1",11,92.1681818181818,7.72727327327273e-32,459.181818181818,15.5454545454545,0.909090909090909,762.363636363636,2.39789527279837,6.12944624966968,6.63642365493234,4
"NR_110823.1",11,92.3172727272727,1.50990972727273e-31,312.454545454545,8.36363636363636,0.363636363636364,545.909090909091,2.39789527279837,5.74445900405146,6.30245246171571,4
"NR_110836.1",11,87.8472727272727,2.73805454927273e-32,288.545454545455,20,1.18181818181818,373.090909090909,2.39789527279837,5.66485262828798,5.92182211405223,10
"NR_110886.1",11,97.7309090909091,1.81818181818182e-68,585.363636363636,6.36363636363636,0.818181818181818,1066.27272727273,2.39789527279837,6.37223325473981,6.97192441372313,12
"NR_110897.1",11,97.7309090909091,1.81818181818182e-68,585.363636363636,6.36363636363636,0.818181818181818,1066.27272727273,2.39789527279837,6.37223325473981,6.97192441372313,12
"NR_111917.1",11,91.5581818181818,9.27276636381818e-37,852.636363636364,18.3636363636364,0,1544.63636363636,2.39789527279837,6.74833315371057,7.34254379828739,10
"NR_111950.1",11,97.6936363636364,1.81818181818182e-37,747.909090909091,3.90909090909091,0.454545454545455,1422.90909090909,2.39789527279837,6.61728143437056,7.26045871053193,12
"NR_111954.1",11,96.7618181818182,3.63636363636364e-34,359.909090909091,12.7272727272727,0.727272727272727,586,2.39789527279837,5.88585147430776,6.37331978957701,12
"NR_125854.1",11,92.0972727272727,3.8541e-32,162.636363636364,8.90909090909091,0,252,2.39789527279837,5.09151681071035,5.52942908751142,4
"NR_126047.1",11,98.9854545454545,8.18181818181882e-102,748.909090909091,5.81818181818182,0,1438.45454545455,2.39789527279837,6.61861760219766,7.27132458392061,12
"NR_126059.1",11,93.2954545454545,2.10909090913636e-31,293.181818181818,8.36363636363636,0.0909090909090909,466.545454545455,2.39789527279837,5.6807929564315,6.14535545293716,9
"NR_130929.1",11,85.8509090909091,8.76363636363913e-33,824.545454545455,51,4.63636363636364,1124,2.39789527279837,6.71483227031081,7.02464903045364,6
"NR_135648.1",11,94.8018181818182,1.93182727272727e-31,143,4.72727272727273,0,239.181818181818,2.39789527279837,4.96284463025991,5.47722400824192,9
"NR_002793.1",10,90.387,3.00000000000007e-37,520.2,27.1,0.7,786.1,2.30258509299405,6.25421335301455,6.66708401079971,10
"NR_003061.2",10,88.981,1.2e-34,589.4,46.4,0,795.8,2.30258509299405,6.37910507030359,6.67934789799283,10
"NR_003666.2",10,97.193,5e-34,309,8.8,0.3,513.5,2.30258509299405,5.73334127689775,6.24125002936861,12
"NR_023311.1",10,88.889,7.00200053e-35,604.7,44.5,0.8,813,2.30258509299405,6.40473246727917,6.70073110954781,10
"NR_026803.2",10,94.965,1.4e-37,348.3,11.8,1.3,542.5,2.30258509299405,5.85306417737196,6.29618808541461,10
"NR_026833.1",10,95.853,4.00000000703e-39,444.5,3.6,0.9,827.7,2.30258509299405,6.09695005495396,6.71865076989135,12
"NR_027404.1",10,89.584,2.000003013003e-38,315.5,22.7,2.2,393.2,2.30258509299405,5.75415868198127,5.97431838827301,10
"NR_027421.1",10,90.557,8.00000000004e-35,279.8,26.9,0.6,325.9,2.30258509299405,5.63407506223138,5.78659058584352,10
"NR_034169.1",10,99.151,1e-32,537.6,4.2,0.4,978.5,2.30258509299405,6.28711478920894,6.88602078683613,12
"NR_038325.1",10,89.691,2.00000000210001e-33,478.9,24.9,0.7,721.6,2.30258509299405,6.17149180734856,6.58147096874841,10
"NR_038881.1",10,86.844,9.20700003000011e-33,567.7,27.7,1.9,854.3,2.30258509299405,6.34159311017668,6.75028242015757,10
"NR_038977.1",10,88.616,1e-36,534.2,47.3,2.3,623.6,2.30258509299405,6.28077030067586,6.43550913718362,6
"NR_045002.1",10,90.148,7.00000003e-64,656.9,56.2,2.8,795,2.30258509299405,6.48753179989843,6.67834211465433,6
"NR_045525.1",10,88.84,2.020000004e-36,280.3,23.3,0.9,331.3,2.30258509299405,5.63586045817074,5.80302430930585,10
"NR_049752.2",10,85.494,3.21000000306e-32,683.5,47.9,0.2,963.6,2.30258509299405,6.527226656164,6.87067627074072,10
"NR_073119.1",10,93.401,1.940000000003e-31,916.4,9.3,0.4,1669.3,2.30258509299405,6.82045295057934,7.42015965586134,9
"NR_073414.1",10,99.243,1e-63,432.9,3,0,822.7,2.30258509299405,6.07050675444794,6.71259161417488,12
"NR_102436.2",10,88.967,1.06002400030002e-31,507.4,21.2,1,787.5,2.30258509299405,6.22929964716518,6.66886337069979,4
"NR_110250.2",10,93.039,3.0002e-33,296.3,10.4,0,504.9,2.30258509299405,5.69137245457952,6.22436038986487,12
"NR_110413.1",10,93.732,8.5380006e-32,482.1,14.9,0.4,820.6,2.30258509299405,6.17815156141158,6.71003578000809,4
"NR_110840.1",10,90.615,2.4000001e-36,599.7,33.3,1.9,863.8,2.30258509299405,6.39642953017446,6.7613412605266,10
"NR_117084.1",10,93.846,5.000000006e-42,600.9,25.3,1.3,938.9,2.30258509299405,6.39842853133988,6.8447089772645,10
"NR_120400.1",10,86.859,9.00000000002001e-35,297.6,31,0.4,337.6,2.30258509299405,5.69575030295894,5.8218617627218,10
"NR_120611.1",10,95.098,5.0000000200004e-37,603.7,14.2,0,1031.7,2.30258509299405,6.40307738580238,6.93896320610633,12
"NR_122076.1",10,98.827,1.008000004001e-106,378.6,3.2,0,725.2,2.30258509299405,5.93648023877522,6.5864474788807,12
"NR_134575.1",10,85.698,3.00000000406e-33,522.4,47.7,3.4,585.6,2.30258509299405,6.25843357796222,6.3726369626471,6
"NR_001564.2",9,100,1.11111156222222e-102,2070.88888888889,0,0,3976.77777777778,2.19722457733622,7.63573320900938,8.28822716679909,2
"NR_002185.3",9,87.6188888888889,4.44444452255556e-44,675.777777777778,70.1111111111111,2.88888888888889,716.555555555556,2.19722457733622,6.51586429090109,6.57445578167416,6
"NR_003610.1",9,95.6933333333333,1.13333342222222e-34,603.888888888889,11.1111111111111,0,1108.88888888889,2.19722457733622,6.40339022221909,7.01111379196929,12
"NR_015363.2",9,98.4111111111111,2.22222222222222e-106,984.777777777778,8.22222222222222,0.222222222222222,1861.11111111111,2.19722457733622,6.89241600940218,7.52892895991699,8
"NR_023380.1",9,95.4133333333333,3.33333333333333e-41,1505.77777777778,33.1111111111111,1.33333333333333,2674.88888888889,2.19722457733622,7.31706483955562,7.89166312160346,10
"NR_024159.1",9,88.3088888888889,6.66666666666667e-52,1085.55555555556,98.7777777777778,5,1260.33333333333,2.19722457733622,6.98984716770061,7.13913151522282,6
"NR_024438.2",9,87.3311111111111,6.66666666666667e-47,885.444444444444,83,6.11111111111111,930,2.19722457733622,6.78608971606153,6.8351845861473,6
"NR_026794.1",9,90.5411111111111,5.56222222222222e-53,1340.22222222222,77.7777777777778,3.22222222222222,1934.11111111111,2.19722457733622,7.20059071667471,7.56740312581649,6
"NR_026795.1",9,88.8155555555556,2.22222222222222e-36,1088,80.4444444444444,3.44444444444444,1393.77777777778,2.19722457733622,6.99209642741589,7.23977316525397,6
"NR_027062.1",9,91.1777777777778,1.20355555555556e-31,167.444444444444,10.4444444444444,0,249.333333333333,2.19722457733622,5.12065162129028,5.51879068930637,4
"NR_027154.1",9,97.9555555555556,3.33333333333333e-63,1354,14.5555555555556,1,2452.66666666667,2.19722457733622,7.21081845347222,7.80493114699661,8
"NR_027459.2",9,95.3544444444444,1e-35,1114.33333333333,31.6666666666667,2.44444444444444,1886,2.19722457733622,7.01601159775199,7.5422134631934,10
"NR_027503.1",9,98.0333333333333,1.02222222222222e-100,298.888888888889,7.77777777777778,0.111111111111111,527.222222222222,2.19722457733622,5.70007189525967,6.26762213370781,12
"NR_027508.1",9,98.5266666666667,6.67777777777778e-34,617.666666666667,8,0.888888888888889,1057.33333333333,2.19722457733622,6.42594893761725,6.96350529408663,12
"NR_033410.1",9,92.02,5.63333333333333e-63,649.777777777778,42.5555555555556,1.88888888888889,896.333333333333,2.19722457733622,6.4766304240934,6.79831236760076,10
"NR_033872.1",9,91.4466666666667,2.45633337777778e-31,370.111111111111,9.66666666666667,0.555555555555556,648.444444444444,2.19722457733622,5.91380326085746,6.47457633230646,9
"NR_033968.1",9,96.81,1.13333333333333e-48,419.111111111111,7.44444444444444,0.111111111111111,769.333333333333,2.19722457733622,6.03813606641713,6.64552433895988,12
"NR_034090.1",9,93.6155555555556,7.77777778000011e-34,1036.11111111111,20.3333333333333,1.33333333333333,1849.66666666667,2.19722457733622,6.9432296671758,7.52276072165779,10
"NR_036634.1",9,95.7533333333333,1.28888888888889e-31,793,3.66666666666667,0.333333333333333,1463.77777777778,2.19722457733622,6.67582322163485,7.28877589186442,4
"NR_038931.1",9,93.8833333333333,3.33333333445556e-37,325.222222222222,8.44444444444444,0.555555555555556,566.333333333333,2.19722457733622,5.78450870935567,6.33918283300382,12
"NR_045117.1",9,93.4355555555556,3.33338889222222e-36,1044.44444444444,22.7777777777778,1.66666666666667,1838.33333333333,2.19722457733622,6.95124039092188,7.51661464301949,10
"NR_046018.2",9,93.5155555555556,7.77777833333333e-34,1044.44444444444,21.3333333333333,1.66666666666667,1849.77777777778,2.19722457733622,6.95124039092188,7.52282079073725,10
"NR_046091.1",9,85.3655555555555,1.33422351133333e-32,351.222222222222,33.6666666666667,1.77777777777778,382.111111111111,2.19722457733622,5.8614191348794,5.94571143309605,10
"NR_049735.2",9,89.7933333333333,8.888888888934e-39,313.555555555556,23.8888888888889,1.44444444444444,401.222222222222,2.19722457733622,5.74797655507654,5.99451544394124,10
"NR_051986.1",9,93.8688888888889,3.33339222222222e-36,1017.88888888889,18.7777777777778,0.888888888888889,1838.22222222222,2.19722457733622,6.92548604467899,7.51655419997194,10
"NR_104148.1",9,89.9733333333333,7.44783333333667e-32,581.444444444444,14,0.666666666666667,1019.88888888889,2.19722457733622,6.36551542903599,6.92744896788287,4
"NR_108020.1",9,87.9822222222222,7.77778444500005e-32,241.888888888889,21.5555555555556,1.77777777777778,269.111111111111,2.19722457733622,5.48847848389833,5.59512434677682,4
"NR_110202.1",9,92.0433333333333,3.3333333333334e-34,244.777777777778,13.7777777777778,0.222222222222222,369.777777777778,2.19722457733622,5.50035076946612,5.91290222460488,10
"NR_110278.1",9,93.1455555555555,8.89111111111335e-39,258.222222222222,10.5555555555556,0,428.222222222222,2.19722457733622,5.55382054063558,6.05964227163809,12
"NR_110561.1",9,93.5044444444444,3.33339222222222e-36,1021.55555555556,18.7777777777778,1.55555555555556,1809.88888888889,2.19722457733622,6.92908179902995,7.50102073502139,10
"NR_110687.1",9,90.0944444444444,1.78333888891113e-32,346.111111111111,17,1.11111111111111,496.777777777778,2.19722457733622,5.84675985388533,6.20814279889776,10
"NR_110914.1",9,97.1222222222222,1.11111111111111e-68,576.555555555556,8.77777777777778,1,1019.77777777778,2.19722457733622,6.35707170203152,6.92734001761856,12
"NR_126048.1",9,99.0322222222222,4.44444444444447e-109,742.555555555556,5.22222222222222,0.111111111111111,1417.66666666667,2.19722457733622,6.61009769017485,7.25676760658552,12
"NR_126049.1",9,99.0311111111111,4.44444444444447e-109,741.666666666667,5.22222222222222,0.111111111111111,1415.88888888889,2.19722457733622,6.60889990593223,7.25551280287606,12
"NR_126453.1",9,100,4.44444444444444e-32,484.111111111111,0,0,921.888888888889,2.19722457733622,6.18231444878122,6.82642470532807,12
"NR_134503.1",9,95.7722222222222,3.12244444444444e-31,332.333333333333,3.77777777777778,0,614.555555555556,2.19722457733622,5.80613848129373,6.42089933265846,9
"NR_135839.1",9,86.7077777777778,2.22222222222222e-46,602.111111111111,60.6666666666667,2.22222222222222,628.666666666667,2.19722457733622,6.4004419982299,6.44360117452529,6
"NR_136561.1",9,99.1033333333333,6.66666666666667e-87,747.333333333333,5.44444444444444,0,1438.33333333333,2.19722457733622,6.616511314964,7.27124031484942,12
"NR_002453.5",8,98.505,2.5e-63,888.75,6,0.5,1671.375,2.07944154167984,6.78981598111745,7.42140191993483,8
"NR_002822.3",8,92.6,1.25e-36,367.75,20.25,1.375,539.375,2.07944154167984,5.90740335948155,6.29041106183769,10
"NR_002833.2",8,95.17125,3.12500000000005e-38,699.75,15,0.375,1260.125,2.07944154167984,6.55072312839556,7.13896620137411,12
"NR_003266.2",8,92.75875,8.75e-37,440.5,23,1.125,667.875,2.07944154167984,6.08791044537623,6.50410103027794,10
"NR_003571.1",8,93.955,1.0075625e-31,411.75,7.75,0.125,747.75,2.07944154167984,6.02041636905775,6.61706869751006,4
"NR_004847.3",8,97.41,7.5006875e-39,260.5,3,0.25,481.75,2.07944154167984,5.56260286119342,6.17742530729448,12
"NR_024077.2",8,98.62,5e-76,669.375,5.125,0.625,1242.125,2.07944154167984,6.50634444120201,7.12457890155153,12
"NR_024277.1",8,93.4525,5.25375e-33,321.375,6.625,0.125,582.75,2.07944154167984,5.77260866558605,6.36775827791587,12
"NR_024467.1",8,92.30625,3.75000025000375e-32,303.75,13.625,1.25,466.125,2.07944154167984,5.71620499465476,6.14445383849899,10
"NR_024510.2",8,98.11125,5.075e-68,642.5,3.875,0.625,1221.25,2.07944154167984,6.46536681676938,7.10763020335699,12
"NR_024528.1",8,92.835,2.5e-40,766.25,27.75,3.375,1166.875,2.07944154167984,6.64150848725042,7.06208451429599,6
"NR_026800.2",8,97.9925,7.500000000075e-46,1202.75,2.75,0,2352.375,2.07944154167984,7.09236588057956,7.76318073508502,8
"NR_026818.1",8,96.99625,3.75e-32,901,9,0.25,1706.125,2.07944154167984,6.80350525760834,7.44197999617636,12
"NR_026820.1",8,96.99625,3.75e-32,901,9,0.25,1706.125,2.07944154167984,6.80350525760834,7.44197999617636,12
"NR_026822.1",8,96.89125,3.75e-32,901,9.875,0.25,1699.375,2.07944154167984,6.80350525760834,7.43801581538674,12
"NR_026859.1",8,97.05,2.50000000005e-33,401.75,4.25,0.125,760.625,2.07944154167984,5.99583000461762,6.63414046374179,12
"NR_027055.1",8,93.38375,2.500000125e-40,449.625,26.875,1.25,648.875,2.07944154167984,6.10841390201579,6.47524009414739,10
"NR_027103.1",8,91.2075,1.25127510125001e-34,252.125,13.25,0,394.75,2.07944154167984,5.52992499627438,5.97825265313575,10
"NR_027423.1",8,94.7125,4e-42,696.625,13.5,1.625,1223.5,2.07944154167984,6.5462472458897,7.10947088288273,10
"NR_027424.1",8,95.34375,4e-42,697.125,9.875,1.125,1261.25,2.07944154167984,6.54696473470972,7.13985857166782,10
"NR_027486.1",8,93.39,1.1250765e-33,380.375,12.375,0.125,649.75,2.07944154167984,5.94115760821713,6.4765876735216,12
"NR_029393.1",8,99.29,1.2500005e-137,606.75,4.375,0,1168.125,2.07944154167984,6.40811684460671,7.06315517820983,12
"NR_029407.1",8,99.29125,2.5e-37,300.375,1.125,0.125,581.75,2.07944154167984,5.70503169405663,6.3660408021824,12
"NR_033327.1",8,91.44875,6.37510625e-32,941.625,12.375,0.625,1701.625,2.07944154167984,6.84760710614586,7.43933895583264,4
"NR_034018.2",8,90.52625,3.75e-68,419.625,21.75,3.25,573.125,2.07944154167984,6.0393614553002,6.35110384301073,10
"NR_036650.1",8,93.995,2.02500000000625e-32,367.375,7.25,0.375,639,2.07944154167984,5.90638312473908,6.45990445437753,12
"NR_038826.1",8,86.9175,1.27500000000639e-42,500.875,34.875,1.375,669.125,2.07944154167984,6.21635656895631,6.50597088871355,10
"NR_038990.1",8,94.32625,1.017515e-31,261.75,5.5,0,468.75,2.07944154167984,5.56738984975065,6.15006957728462,4
"NR_046439.2",8,98.49125,2.50000000000875e-57,555.375,3.625,0.125,1070.125,2.07944154167984,6.31964356125607,6.97553074306265,12
"NR_103492.1",8,100,7.5e-47,856,0,0,1646.25,2.07944154167984,6.75227037614174,7.40625525305749,8
"NR_103561.1",8,89.6625,1e-50,572.625,54.5,1.625,668.125,2.07944154167984,6.35023105220691,6.50447528177931,10
"NR_103714.2",8,92.00875,7.50250000000001e-50,539,27.25,0.625,832.125,2.07944154167984,6.289715570909,6.72398266992087,10
"NR_104162.1",8,87.7375,1.33750000037503e-33,625,40,2.125,850.5,2.07944154167984,6.4377516497364,6.74582441183592,10
"NR_108054.1",8,88.7375,1.2504000075e-33,477.5,22.5,1.375,725.5,2.07944154167984,6.16856415992078,6.58686107232424,10
"NR_108100.1",8,93.99375,8.76125e-33,544.875,12.25,0.125,962.625,2.07944154167984,6.30055641055856,6.86966392785941,12
"NR_109817.1",8,97.30625,1.5e-58,204,5,0,364.625,2.07944154167984,5.31811999384422,5.89886942818789,12
"NR_109953.1",8,96.36375,7.875e-32,217.875,3.375,0.125,391.375,2.07944154167984,5.38392150384018,5.96966617964657,4
"NR_110230.1",8,91.84625,5.086625e-32,293,13.375,1,442,2.07944154167984,5.68017260901707,6.0913098820777,10
"NR_110632.1",8,87.8975,1.25e-41,544.75,52.5,1.625,599,2.07944154167984,6.30032697382473,6.39526159811545,10
"NR_110999.1",8,97.18875,2.25e-37,415.75,7,0.75,737.5,2.07944154167984,6.03008411807304,6.60326608821398,12
"NR_120648.1",8,94.55,1.0075e-31,323.5,5.125,0,600.875,2.07944154167984,5.77919911394096,6.39838692621412,4
"NR_125401.1",8,95.445,2.56725e-33,124.875,4.125,0.125,207.875,2.07944154167984,4.82731323696872,5.33693693751309,12
"NR_126010.1",8,89.93375,4.0000000005125e-33,385.625,23.625,0.875,536.375,2.07944154167984,5.95486539465965,6.28483354331169,10
"NR_126093.1",8,93.3825,2.5e-32,660.625,26.375,0.75,1074.5,2.07944154167984,6.4931863566245,6.97961071608256,10
"NR_130745.1",8,98.56625,6.250000000125e-72,675.125,5.375,0.75,1240.125,2.07944154167984,6.51489785891305,7.12296745997007,12
"NR_133014.1",8,96.965,1e-56,628.375,8.125,0.5,1116.125,2.07944154167984,6.44313712201274,7.01761814383738,12
"NR_135317.1",8,99.23125,1.00375e-86,929.25,6.5,0.125,1766.25,2.07944154167984,6.83437780917736,7.47661393399874,8
"NR_135684.1",8,89.89,3.80005375e-65,310.625,20.875,3.125,377.875,2.07944154167984,5.73858639685089,5.93456345309962,10
"NR_135765.1",8,93.14125,3.750000000001e-34,964.75,51,3.375,1350.5,2.07944154167984,6.87186900041773,7.20823017323267,6
"NR_136525.1",8,94.11125,1.0137875e-32,371,6.5,0.125,682.25,2.07944154167984,5.91620206260743,6.52539615958845,12
"NR_002229.2",7,89.8285714285714,4.28571428571429e-37,455.857142857143,34.5714285714286,2.85714285714286,512.142857142857,1.94591014905531,6.12217947722293,6.23860360397841,6
"NR_003512.3",7,100,7.14285714285714e-53,612.571428571429,0,0,1171.85714285714,1.94591014905531,6.41766555369532,7.06634507094744,12
"NR_015379.3",7,90.0871428571429,2.85715357144e-38,518,19,1.14285714285714,832.571428571429,1.94591014905531,6.24997524225948,6.72451901825978,10
"NR_015380.2",7,91.4514285714286,1.64285714571429e-32,409.714285714286,10.2857142857143,0.142857142857143,727.714285714286,1.94591014905531,6.0154600526642,6.58990850648409,10
"NR_024045.1",7,93.3185714285714,1.2858e-36,496.571428571429,18.8571428571429,0.714285714285714,820.285714285714,1.94591014905531,6.20772733732997,6.7096527116257,10
"NR_024058.1",7,95.1671428571428,7.14285714285775e-66,534.857142857143,16.4285714285714,1.71428571428571,872.857142857143,1.94591014905531,6.28199968854217,6.77177190311033,10
"NR_024248.1",7,94.4385714285714,2.85714285714286e-163,611.571428571429,19.5714285714286,0.714285714285714,1011.71428571429,1.94591014905531,6.41603175708963,6.91940148361654,10
"NR_024397.1",7,99.0985714285714,1.00200428571857e-50,204.142857142857,1.42857142857143,0,393.285714285714,1.94591014905531,5.31882002887455,5.97453635608729,12
"NR_024443.3",7,97.98,1.28571571428571e-33,701.857142857143,9.28571428571429,0.571428571428571,1308,1.94591014905531,6.55372988311334,7.17625453201714,12
"NR_026640.1",7,87.8928571428571,1.14285714285714e-42,782.142857142857,68.8571428571429,4.28571428571429,886.285714285714,1.94591014905531,6.66203740562939,6.78703937524112,6
"NR_026762.1",7,90.9185714285714,1.00035714285714e-32,281.714285714286,14.5714285714286,0.428571428571429,432.857142857143,1.94591014905531,5.64089338610727,6.0704077494481,10
"NR_026792.1",7,90.6471428571429,1.42857142857144e-72,816,56,4.71428571428571,1058.14285714286,1.94591014905531,6.70441435496411,6.96427062895798,6
"NR_026819.1",7,97.4642857142857,2.85714285714286e-79,1015.42857142857,11.5714285714286,0.285714285714286,1911.42857142857,1.94591014905531,6.92306604021923,7.55560618462691,8
"NR_026821.1",7,97.5642857142857,5.71428571428571e-84,1015.42857142857,11.1428571428571,0.285714285714286,1914.85714285714,1.94591014905531,6.92306604021923,7.55739829980189,8
"NR_026823.2",7,97.0471428571429,2.85714285714286e-76,1013.57142857143,14.7142857142857,0.857142857142857,1870.28571428571,1.94591014905531,6.92123544053883,7.53384648656576,10
"NR_027094.1",7,96.62,7.14285714285714e-36,1117.14285714286,21.1428571428571,1.57142857142857,1972.57142857143,1.94591014905531,7.01852968448404,7.5870932642679,10
"NR_027278.1",7,98.3271428571428,1.42857142857143e-60,511,5.28571428571429,0,962.714285714286,1.94591014905531,6.2363695902037,6.8697566758909,12
"NR_027487.2",7,95.2842857142857,1.4286e-52,516.142857142857,11.5714285714286,0.714285714285714,910.714285714286,1.94591014905531,6.24638358209233,6.81422922097131,12
"NR_029388.2",7,97.4214285714286,4.28571428571429e-42,449.857142857143,4.28571428571429,0.142857142857143,854.428571428571,1.94591014905531,6.10893007204571,6.75043290798924,12
"NR_029392.1",7,98.9771428571429,1.42857142857143e-63,593,5.85714285714286,0,1112.42857142857,1.94591014905531,6.38519439899773,7.01430080652167,12
"NR_030727.1",7,94.3771428571429,1.45860000000143e-32,298.428571428571,5.71428571428571,0.142857142857143,541.571428571429,1.94591014905531,5.69853061250125,6.29447496646102,12
"NR_033383.1",7,90.2628571428571,3.57143571428571e-41,232.142857142857,13.2857142857143,0.714285714285714,329.857142857143,1.94591014905531,5.44735294570852,5.79865966029918,10
"NR_033838.1",7,91.5857142857143,7.57145714285714e-42,519.285714285714,14.7142857142857,1.28571428571429,879.285714285714,1.94591014905531,6.25245424091231,6.77910988956324,10
"NR_033892.1",7,91.6485714285714,1.42927342857143e-33,608.428571428571,17.5714285714286,0.428571428571429,1034.85714285714,1.94591014905531,6.4108795208679,6.94201866994799,10
"NR_037892.1",7,95.8414285714286,4.30000028571429e-32,295.571428571429,5.14285714285714,0,533.428571428571,1.94591014905531,5.68891052869023,6.27932517504635,12
"NR_038080.1",7,91.86,1.08571428571429e-32,506.857142857143,10.7142857142857,0,920,1.94591014905531,6.22822919437416,6.82437367004309,12
"NR_038327.2",7,98.68,5.71428571428571e-69,566.142857142857,5.57142857142857,0,1078,1.94591014905531,6.33884644413512,6.98286275146894,12
"NR_038403.1",7,93.4871428571429,2.34385714285714e-31,450,7.28571428571429,0.571428571428571,799.857142857143,1.94591014905531,6.10924758276437,6.68443314029358,9
"NR_038927.2",7,88.1742857142857,5.72577152857143e-76,572.857142857143,33.8571428571429,0.857142857142857,827.714285714286,1.94591014905531,6.3506363712453,6.71866802927398,10
"NR_038958.1",7,91.8828571428571,7.14328584285772e-33,486.428571428571,15.4285714285714,1.42857142857143,796.428571428571,1.94591014905531,6.1870900695283,6.68013744727301,10
"NR_040083.1",7,85.2,9.14290000004286e-36,790.428571428571,54.4285714285714,0.285714285714286,1097,1.94591014905531,6.6725752938428,7.00033446027523,10
"NR_040113.1",7,94.6557142857143,1.71428571428571e-65,730.285714285714,23.5714285714286,1.57142857142857,1209.71428571429,1.94591014905531,6.59343584700206,7.09813948319944,10
"NR_045830.1",7,89.6914285714286,5.71428571428574e-32,416.571428571429,18.5714285714286,0.714285714285714,643.285714285714,1.94591014905531,6.03205794407324,6.46658897124626,4
"NR_046097.1",7,91.0114285714286,8.57142857142857e-97,787.285714285714,37.7142857142857,2.85714285714286,1180.57142857143,1.94591014905531,6.66859122482792,7.07375386174416,6
"NR_077058.1",7,99.2371428571429,2.85714285714286e-179,2435.14285714286,11.8571428571429,1,4652.57142857143,1.94591014905531,7.79776070202693,8.4451753411275,2
